# H2 collision-induced opacity tables
# Borysow, Jorgensen & Zheng (1997, A&A 324, 185)
# H2HE(7,81): log10 of H2-He CIA coefficient
# H2H2(7,81): log10 of H2-H2 CIA coefficient
# 7 temperatures: T = 1000, 2000, ..., 7000 K
# 81 wavenumber points: nu = 0, 250, ..., 20000 cm-1
# Format: 7 values per line (one wavenumber point), H2HE block then H2H2 block
   -44.494     -44.104     -43.945     -43.832     -43.720     -43.603     -43.516
   -44.177     -43.936     -43.849     -43.783     -43.704     -43.596     -43.511
   -44.042     -43.865     -43.807     -43.767     -43.712     -43.611     -43.527
   -44.148     -43.922     -43.846     -43.806     -43.763     -43.662     -43.578
   -44.293     -44.042     -43.936     -43.884     -43.843     -43.742     -43.653
   -44.444     -44.179     -44.052     -43.984     -43.937     -43.832     -43.739
   -44.594     -44.311     -44.173     -44.091     -44.033     -43.924     -43.827
   -44.818     -44.448     -44.292     -44.196     -44.124     -44.012     -43.910
   -45.097     -44.600     -44.414     -44.300     -44.210     -44.095     -43.989
   -45.437     -44.782     -44.548     -44.409     -44.294     -44.177     -44.068
   -45.771     -44.992     -44.702     -44.533     -44.391     -44.269     -44.154
   -46.088     -45.218     -44.873     -44.672     -44.503     -44.374     -44.251
   -46.371     -45.438     -45.046     -44.813     -44.621     -44.483     -44.351
   -46.554     -45.632     -45.209     -44.949     -44.738     -44.590     -44.448
   -46.593     -45.788     -45.352     -45.074     -44.848     -44.692     -44.542
   -46.513     -45.887     -45.463     -45.181     -44.950     -44.786     -44.627
   -46.391     -45.917     -45.542     -45.271     -45.041     -44.873     -44.707
   -46.197     -45.896     -45.601     -45.350     -45.124     -44.952     -44.781
   -46.086     -45.911     -45.664     -45.423     -45.198     -45.023     -44.848
   -46.127     -45.958     -45.723     -45.487     -45.265     -45.089     -44.913
   -46.077     -45.963     -45.755     -45.534     -45.322     -45.149     -44.973
   -46.057     -45.947     -45.770     -45.571     -45.371     -45.204     -45.030
   -46.122     -45.959     -45.792     -45.610     -45.422     -45.260     -45.088
   -46.302     -46.023     -45.840     -45.662     -45.480     -45.322     -45.149
   -46.560     -46.146     -45.928     -45.741     -45.557     -45.394     -45.218
   -46.891     -46.327     -46.058     -45.844     -45.648     -45.477     -45.292
   -47.245     -46.558     -46.226     -45.967     -45.753     -45.568     -45.372
   -47.527     -46.793     -46.408     -46.110     -45.871     -45.668     -45.457
   -47.729     -47.001     -46.589     -46.254     -45.992     -45.771     -45.544
   -47.829     -47.161     -46.750     -46.391     -46.111     -45.872     -45.630
   -47.825     -47.265     -46.879     -46.547     -46.239     -45.980     -45.719
   -47.740     -47.317     -46.979     -46.658     -46.345     -46.075     -45.803
   -47.635     -47.340     -47.055     -46.755     -46.444     -46.166     -45.882
   -47.593     -47.358     -47.122     -46.844     -46.536     -46.252     -45.961
   -47.488     -47.375     -47.178     -46.921     -46.621     -46.334     -46.036
   -47.517     -47.387     -47.213     -46.982     -46.696     -46.412     -46.109
   -47.511     -47.385     -47.234     -47.031     -46.765     -46.485     -46.180
   -47.601     -47.428     -47.274     -47.084     -46.834     -46.558     -46.251
   -47.740     -47.509     -47.339     -47.150     -46.906     -46.632     -46.322
   -48.007     -47.632     -47.429     -47.233     -46.988     -46.710     -46.395
   -48.371     -47.825     -47.563     -47.341     -47.081     -46.794     -46.469
   -48.778     -48.074     -47.739     -47.476     -47.189     -46.884     -46.547
   -49.170     -48.341     -47.936     -47.625     -47.304     -46.977     -46.625
   -49.531     -48.604     -48.136     -47.780     -47.424     -47.074     -46.704
   -49.869     -48.850     -48.328     -47.932     -47.543     -47.170     -46.784
   -50.189     -49.080     -48.510     -48.078     -47.660     -47.264     -46.863
   -50.496     -49.299     -48.682     -48.218     -47.774     -47.358     -46.940
   -50.797     -49.508     -48.847     -48.353     -47.885     -47.449     -47.018
   -51.088     -49.711     -49.008     -48.484     -47.993     -47.540     -47.094
   -51.374     -49.907     -49.163     -48.613     -48.100     -47.629     -47.170
   -51.655     -50.102     -49.317     -48.740     -48.205     -47.717     -47.246
   -51.931     -50.293     -49.468     -48.865     -48.309     -47.804     -47.321
   -52.205     -50.481     -49.617     -48.989     -48.413     -47.891     -47.396
   -52.475     -50.670     -49.767     -49.112     -48.516     -47.978     -47.470
   -52.742     -50.855     -49.915     -49.235     -48.619     -48.064     -47.545
   -53.010     -51.038     -50.062     -49.358     -48.721     -48.150     -47.619
   -53.277     -51.221     -50.209     -49.481     -48.824     -48.236     -47.692
   -53.545     -51.399     -50.353     -49.602     -48.925     -48.321     -47.765
   -53.812     -51.575     -50.496     -49.722     -49.026     -48.405     -47.839
   -54.080     -51.748     -50.634     -49.840     -49.125     -48.489     -47.911
   -54.347     -51.918     -50.769     -49.954     -49.222     -48.571     -47.984
   -54.615     -52.086     -50.900     -50.065     -49.317     -48.653     -48.055
   -54.882     -52.253     -51.029     -50.174     -49.411     -48.733     -48.125
   -55.150     -52.419     -51.158     -50.282     -49.506     -48.813     -48.196
   -55.417     -52.584     -51.288     -50.399     -49.642     -48.903     -48.268
   -55.685     -52.778     -51.420     -50.527     -49.732     -48.981     -48.338
